user_id,item_id,rating
U425,White Canvas Sneakers,3
U237,Striped Casual Shirt,3
U173,Pink Silk Scarf,1
U360,Black Polo Shirt,2
U498,Floral Summer Dress,4
U523,Striped Casual Shirt,1
U831,Pink Silk Scarf,3
U293,Striped Casual Shirt,2
U711,Lightweight Running Jacket,5
U664,Striped Casual Shirt,3
U637,Lightweight Running Jacket,2
U891,Grey Wool Sweater,2
U421,Leather Baseball Cap,3
U146,Black Polo Shirt,1
U872,Blue Denim Jeans,5
U749,Grey Wool Sweater,2
U252,Lightweight Running Jacket,1
U649,Black Polo Shirt,4
U321,Blue Denim Jeans,4
U75,Black Polo Shirt,1
U577,Grey Wool Sweater,5
U596,Grey Wool Sweater,4
U994,Floral Summer Dress,3
U606,Leather Baseball Cap,2
U543,Lightweight Running Jacket,1
U61,Blue Denim Jeans,2
U364,Striped Casual Shirt,1
U190,Blue Denim Jeans,1
U806,Khaki Cargo Shorts,1
U534,Lightweight Running Jacket,1
U970,Lightweight Running Jacket,1
U574,Striped Casual Shirt,3
U360,Navy Blue Hoodie,2
U306,Pink Silk Scarf,5
U176,Navy Blue Hoodie,4
U411,Blue Denim Jeans,4
U4,White Canvas Sneakers,1
U345,Grey Wool Sweater,1
U276,Navy Blue Hoodie,2
U611,Khaki Cargo Shorts,2
U722,Lightweight Running Jacket,1
U458,Striped Casual Shirt,4
U875,Leather Baseball Cap,3
U813,Pink Silk Scarf,3
U412,White Canvas Sneakers,3
U388,Grey Wool Sweater,2
U77,Pink Silk Scarf,5
U178,White Canvas Sneakers,1
U15,White Canvas Sneakers,1
U239,Black Polo Shirt,3
U624,Pink Silk Scarf,2
U48,Khaki Cargo Shorts,3
U414,Pink Silk Scarf,3
U78,Blue Denim Jeans,3
U36,Striped Casual Shirt,5
U432,Blue Denim Jeans,5
U716,Striped Casual Shirt,5
U485,Black Polo Shirt,4
U431,Striped Casual Shirt,1
U229,Black Polo Shirt,4
U40,Pink Silk Scarf,5
U654,Lightweight Running Jacket,3
U100,Red Cotton T-Shirt,4
U883,Khaki Cargo Shorts,4
U376,Striped Casual Shirt,4
U980,Black Polo Shirt,1
U381,Grey Wool Sweater,1
U111,Grey Wool Sweater,5
U993,Red Cotton T-Shirt,3
U381,Blue Denim Jeans,5
U572,Lightweight Running Jacket,3
U943,Lightweight Running Jacket,4
U721,Blue Denim Jeans,1
U615,Navy Blue Hoodie,3
U913,Grey Wool Sweater,2
U579,Blue Denim Jeans,3
U591,Navy Blue Hoodie,1
U499,Floral Summer Dress,2
U889,Red Cotton T-Shirt,5
U130,Black Polo Shirt,1
U425,Striped Casual Shirt,4
U950,Lightweight Running Jacket,1
U770,Khaki Cargo Shorts,5
U963,Lightweight Running Jacket,4
U942,Navy Blue Hoodie,5
U964,Striped Casual Shirt,3
U967,Khaki Cargo Shorts,2
U115,Blue Denim Jeans,5
U637,Grey Wool Sweater,5
U784,Leather Baseball Cap,2
U541,Lightweight Running Jacket,1
U292,Black Polo Shirt,3
U718,Floral Summer Dress,2
U774,Khaki Cargo Shorts,3
U473,Pink Silk Scarf,4
U506,Red Cotton T-Shirt,1
U362,Floral Summer Dress,2
U628,Blue Denim Jeans,4
U309,Blue Denim Jeans,5
U82,Floral Summer Dress,2
U282,Navy Blue Hoodie,1
U372,Floral Summer Dress,3
U579,Striped Casual Shirt,5
U730,Navy Blue Hoodie,2
U387,Striped Casual Shirt,4
U131,Grey Wool Sweater,1
U87,Striped Casual Shirt,3
U88,Pink Silk Scarf,2
U670,Black Polo Shirt,4
U490,Khaki Cargo Shorts,3
U781,Grey Wool Sweater,4
U805,Black Polo Shirt,3
U400,Pink Silk Scarf,3
U368,Floral Summer Dress,3
U754,Black Polo Shirt,5
U131,Leather Baseball Cap,1
U782,Blue Denim Jeans,5
U667,Pink Silk Scarf,4
U252,Striped Casual Shirt,2
U314,Pink Silk Scarf,1
U109,Red Cotton T-Shirt,1
U658,Khaki Cargo Shorts,1
U301,White Canvas Sneakers,3
U62,Black Polo Shirt,4
U873,Red Cotton T-Shirt,2
U622,Floral Summer Dress,3
U20,Floral Summer Dress,5
U63,White Canvas Sneakers,4
U37,Black Polo Shirt,4
U370,Leather Baseball Cap,2
U760,Blue Denim Jeans,4
U269,Leather Baseball Cap,1
U481,Striped Casual Shirt,2
U716,Blue Denim Jeans,4
U897,Black Polo Shirt,3
U161,Navy Blue Hoodie,4
U900,Leather Baseball Cap,1
U419,Khaki Cargo Shorts,5
U939,Black Polo Shirt,2
U761,Leather Baseball Cap,4
U667,Khaki Cargo Shorts,1
U60,Blue Denim Jeans,5
U208,Khaki Cargo Shorts,5
U569,Floral Summer Dress,3
U848,Floral Summer Dress,5
U403,Black Polo Shirt,3
U930,Striped Casual Shirt,1
U887,Lightweight Running Jacket,2
U365,Pink Silk Scarf,3
U666,Black Polo Shirt,5
U428,Lightweight Running Jacket,4
U571,Striped Casual Shirt,3
U340,Striped Casual Shirt,1
U850,Grey Wool Sweater,5
U129,Khaki Cargo Shorts,5
U215,White Canvas Sneakers,5
U919,Red Cotton T-Shirt,2
U594,Pink Silk Scarf,5
U947,Blue Denim Jeans,2
U432,Grey Wool Sweater,4
U914,Lightweight Running Jacket,3
U236,Grey Wool Sweater,2
U206,Lightweight Running Jacket,4
U867,Leather Baseball Cap,2
U73,Lightweight Running Jacket,3
U280,Floral Summer Dress,5
U550,Navy Blue Hoodie,1
U61,Pink Silk Scarf,5
U752,Red Cotton T-Shirt,4
U39,Leather Baseball Cap,3
U851,Leather Baseball Cap,2
U25,Khaki Cargo Shorts,5
U878,White Canvas Sneakers,4
U515,Lightweight Running Jacket,1
U673,Pink Silk Scarf,1
U593,Leather Baseball Cap,1
U68,White Canvas Sneakers,3
U924,White Canvas Sneakers,3
U577,Khaki Cargo Shorts,1
U349,Blue Denim Jeans,2
U15,Lightweight Running Jacket,4
U597,Black Polo Shirt,5
U546,White Canvas Sneakers,5
U141,Lightweight Running Jacket,5
U172,White Canvas Sneakers,2
U620,Grey Wool Sweater,5
U722,Khaki Cargo Shorts,5
U643,Floral Summer Dress,2
U498,Leather Baseball Cap,2
U726,Striped Casual Shirt,3
U439,Striped Casual Shirt,1
U626,Blue Denim Jeans,2
U885,Khaki Cargo Shorts,1
U143,Blue Denim Jeans,3
U501,Blue Denim Jeans,3
U14,Khaki Cargo Shorts,3
U499,Leather Baseball Cap,5
U375,Red Cotton T-Shirt,1
U677,White Canvas Sneakers,4
U913,White Canvas Sneakers,2
U920,Red Cotton T-Shirt,4
U127,Grey Wool Sweater,2
U783,Grey Wool Sweater,5
U560,Leather Baseball Cap,4
U132,Striped Casual Shirt,3
U380,Blue Denim Jeans,3
U613,Pink Silk Scarf,3
U708,Leather Baseball Cap,4
U830,Khaki Cargo Shorts,1
U796,Striped Casual Shirt,5
U748,Navy Blue Hoodie,4
U827,Striped Casual Shirt,4
U363,Floral Summer Dress,1
U71,Black Polo Shirt,2
U66,White Canvas Sneakers,4
U982,Grey Wool Sweater,1
U945,Red Cotton T-Shirt,2
U374,Khaki Cargo Shorts,3
U18,Striped Casual Shirt,1
U446,Blue Denim Jeans,2
U915,Floral Summer Dress,2
U838,Grey Wool Sweater,5
U345,Striped Casual Shirt,2
U663,Leather Baseball Cap,5
U583,Grey Wool Sweater,4
U325,Striped Casual Shirt,1
U244,Navy Blue Hoodie,3
U295,Black Polo Shirt,1
U550,Grey Wool Sweater,1
U914,Blue Denim Jeans,4
U639,Navy Blue Hoodie,2
U957,Leather Baseball Cap,5
U265,Black Polo Shirt,4
U774,Lightweight Running Jacket,1
U289,Black Polo Shirt,4
U953,Black Polo Shirt,2
U779,Pink Silk Scarf,4
U31,Floral Summer Dress,1
U299,Blue Denim Jeans,4
U393,Black Polo Shirt,1
U324,Black Polo Shirt,1
U118,Lightweight Running Jacket,1
U408,Striped Casual Shirt,1
U872,Grey Wool Sweater,3
U83,Pink Silk Scarf,4
U778,White Canvas Sneakers,1
U78,Pink Silk Scarf,1
U634,Blue Denim Jeans,2
U864,Khaki Cargo Shorts,1
U29,Floral Summer Dress,5
U337,Grey Wool Sweater,1
U959,Grey Wool Sweater,5
U890,Pink Silk Scarf,3
U424,Navy Blue Hoodie,5
U992,Grey Wool Sweater,5
U335,Khaki Cargo Shorts,3
U377,Leather Baseball Cap,3
U515,Black Polo Shirt,1
U353,Leather Baseball Cap,2
U151,Grey Wool Sweater,3
U242,Striped Casual Shirt,4
U319,Lightweight Running Jacket,3
U591,Pink Silk Scarf,5
U450,Red Cotton T-Shirt,4
U939,Blue Denim Jeans,5
U611,Floral Summer Dress,2
U124,Navy Blue Hoodie,5
U383,Floral Summer Dress,4
U409,Khaki Cargo Shorts,2
U618,Khaki Cargo Shorts,2
U817,Black Polo Shirt,3
U202,Lightweight Running Jacket,2
U85,White Canvas Sneakers,2
U882,Leather Baseball Cap,5
U618,Leather Baseball Cap,1
U662,Pink Silk Scarf,3
U906,Floral Summer Dress,3
U259,Navy Blue Hoodie,4
U505,Black Polo Shirt,2
U754,Red Cotton T-Shirt,3
U368,Navy Blue Hoodie,5
U428,Striped Casual Shirt,5
U632,Black Polo Shirt,1
U341,Blue Denim Jeans,3
U128,Navy Blue Hoodie,5
U981,Pink Silk Scarf,2
U617,Red Cotton T-Shirt,1
U252,Navy Blue Hoodie,5
U523,Leather Baseball Cap,4
U973,Red Cotton T-Shirt,5
U71,Leather Baseball Cap,4
U21,White Canvas Sneakers,2
U905,Blue Denim Jeans,1
U620,Navy Blue Hoodie,3
U549,White Canvas Sneakers,4
U137,White Canvas Sneakers,3
U234,Striped Casual Shirt,4
U231,Striped Casual Shirt,3
U359,Floral Summer Dress,2
U841,Pink Silk Scarf,5
U263,Leather Baseball Cap,3
U274,Lightweight Running Jacket,3
U300,Red Cotton T-Shirt,5
U556,Blue Denim Jeans,1
U962,Floral Summer Dress,4
U890,Floral Summer Dress,5
U67,Pink Silk Scarf,4
U526,Grey Wool Sweater,2
U386,Red Cotton T-Shirt,2
U148,Striped Casual Shirt,1
U595,Pink Silk Scarf,1
U995,Red Cotton T-Shirt,4
U197,Striped Casual Shirt,2
U226,Floral Summer Dress,4
U648,Black Polo Shirt,1
U910,Black Polo Shirt,1
U356,Pink Silk Scarf,3
U164,Red Cotton T-Shirt,4
U77,Navy Blue Hoodie,2
U248,Leather Baseball Cap,5
U180,Floral Summer Dress,2
U326,Blue Denim Jeans,2
U860,Navy Blue Hoodie,1
U115,Floral Summer Dress,5
U405,Leather Baseball Cap,5
U107,White Canvas Sneakers,2
U399,Black Polo Shirt,1
U471,Navy Blue Hoodie,3
U326,Lightweight Running Jacket,3
U590,Pink Silk Scarf,4
U649,White Canvas Sneakers,2
U510,Floral Summer Dress,5
U653,Pink Silk Scarf,4
U801,Striped Casual Shirt,1
U452,Black Polo Shirt,5
U181,Striped Casual Shirt,5
U742,White Canvas Sneakers,2
U953,Lightweight Running Jacket,4
U687,Striped Casual Shirt,3
U315,Lightweight Running Jacket,4
U752,Navy Blue Hoodie,4
U65,Navy Blue Hoodie,5
U416,Grey Wool Sweater,2
U309,Black Polo Shirt,3
U507,Floral Summer Dress,5
U966,Striped Casual Shirt,3
U601,Striped Casual Shirt,3
U141,Khaki Cargo Shorts,2
U91,Navy Blue Hoodie,4
U621,Floral Summer Dress,1
U16,Lightweight Running Jacket,5
U614,Pink Silk Scarf,1
U941,Khaki Cargo Shorts,3
U651,Black Polo Shirt,1
U330,Red Cotton T-Shirt,1
U541,Red Cotton T-Shirt,4
U664,Lightweight Running Jacket,1
U526,White Canvas Sneakers,3
U817,White Canvas Sneakers,3
U685,Black Polo Shirt,3
U771,White Canvas Sneakers,2
U495,Blue Denim Jeans,4
U578,Striped Casual Shirt,2
U422,Lightweight Running Jacket,3
U685,Leather Baseball Cap,1
U280,Lightweight Running Jacket,1
U175,Khaki Cargo Shorts,3
U492,Khaki Cargo Shorts,5
U327,Floral Summer Dress,5
U422,White Canvas Sneakers,2
U736,Lightweight Running Jacket,3
U818,White Canvas Sneakers,1
U657,Navy Blue Hoodie,1
U40,Leather Baseball Cap,3
U692,Leather Baseball Cap,1
U810,Striped Casual Shirt,2
U189,Black Polo Shirt,2
U481,Navy Blue Hoodie,3
U301,Khaki Cargo Shorts,4
U827,Floral Summer Dress,4
U28,Lightweight Running Jacket,3
U755,Black Polo Shirt,4
U951,White Canvas Sneakers,3
U942,Floral Summer Dress,2
U739,Black Polo Shirt,5
U750,Striped Casual Shirt,4
U722,Navy Blue Hoodie,1
U45,Red Cotton T-Shirt,4
U334,Blue Denim Jeans,1
U302,Floral Summer Dress,2
U547,White Canvas Sneakers,2
U935,Striped Casual Shirt,1
U497,Black Polo Shirt,3
U711,Khaki Cargo Shorts,4
U485,Floral Summer Dress,2
U716,Pink Silk Scarf,5
U917,Pink Silk Scarf,2
U239,Pink Silk Scarf,2
U67,White Canvas Sneakers,3
U661,Black Polo Shirt,2
U835,Black Polo Shirt,1
U158,Black Polo Shirt,5
U514,Red Cotton T-Shirt,5
U524,Lightweight Running Jacket,2
U892,Khaki Cargo Shorts,1
U821,Leather Baseball Cap,4
U929,Pink Silk Scarf,2
U859,Navy Blue Hoodie,2
U539,Khaki Cargo Shorts,5
U666,Red Cotton T-Shirt,1
U243,Lightweight Running Jacket,2
U99,Lightweight Running Jacket,1
U455,Red Cotton T-Shirt,1
U7,Striped Casual Shirt,5
U94,Floral Summer Dress,2
U806,White Canvas Sneakers,4
U859,Khaki Cargo Shorts,3
U82,Lightweight Running Jacket,5
U41,Black Polo Shirt,2
U529,Navy Blue Hoodie,5
U224,Grey Wool Sweater,5
U657,Striped Casual Shirt,5
U999,Leather Baseball Cap,1
U68,Red Cotton T-Shirt,5
U241,Floral Summer Dress,4
U44,White Canvas Sneakers,2
U653,Floral Summer Dress,4
U590,Black Polo Shirt,1
U912,Grey Wool Sweater,2
U282,Lightweight Running Jacket,2
U580,Red Cotton T-Shirt,2
U288,White Canvas Sneakers,1
U201,Grey Wool Sweater,2
U140,Blue Denim Jeans,5
U312,Blue Denim Jeans,1
U417,White Canvas Sneakers,1
U503,Lightweight Running Jacket,4
U752,White Canvas Sneakers,1
U336,Floral Summer Dress,1
U656,Pink Silk Scarf,3
U57,Grey Wool Sweater,4
U696,Floral Summer Dress,4
U267,Red Cotton T-Shirt,4
U467,Pink Silk Scarf,1
U895,Pink Silk Scarf,4
U960,Blue Denim Jeans,5
U81,Lightweight Running Jacket,3
U621,Navy Blue Hoodie,1
U985,Grey Wool Sweater,5
U465,White Canvas Sneakers,5
U254,Leather Baseball Cap,1
U604,Floral Summer Dress,4
U745,White Canvas Sneakers,5
U887,Navy Blue Hoodie,3
U927,White Canvas Sneakers,1
U941,Red Cotton T-Shirt,3
U134,White Canvas Sneakers,4
U295,Lightweight Running Jacket,4
U894,Black Polo Shirt,1
U505,Grey Wool Sweater,2
U409,Leather Baseball Cap,4
U679,Leather Baseball Cap,4
U790,Floral Summer Dress,3
U810,Black Polo Shirt,5
U618,Grey Wool Sweater,4
U936,Navy Blue Hoodie,1
U61,Red Cotton T-Shirt,3
U212,Lightweight Running Jacket,3
U334,Grey Wool Sweater,3
U900,Khaki Cargo Shorts,3
U708,Striped Casual Shirt,5
U938,Striped Casual Shirt,5
U827,Pink Silk Scarf,3
U58,Leather Baseball Cap,3
U559,Pink Silk Scarf,3
U983,Leather Baseball Cap,4
U603,White Canvas Sneakers,2
U954,Floral Summer Dress,4
U428,Navy Blue Hoodie,2
U505,Khaki Cargo Shorts,1
U697,Blue Denim Jeans,5
U917,Black Polo Shirt,1
U238,Leather Baseball Cap,4
U110,White Canvas Sneakers,3
U514,Khaki Cargo Shorts,1
U921,Striped Casual Shirt,3
U351,Red Cotton T-Shirt,1
U106,Blue Denim Jeans,1
U811,Blue Denim Jeans,1
U416,Blue Denim Jeans,3
U445,Floral Summer Dress,4
U724,Blue Denim Jeans,2
U945,Navy Blue Hoodie,4
U734,Khaki Cargo Shorts,1
U924,Black Polo Shirt,3
U390,Black Polo Shirt,1
U592,Grey Wool Sweater,5
U766,Navy Blue Hoodie,5
U417,Leather Baseball Cap,5
U604,Khaki Cargo Shorts,2
U245,Leather Baseball Cap,5
U657,Black Polo Shirt,1
U669,Red Cotton T-Shirt,5
U901,Lightweight Running Jacket,3
U20,Navy Blue Hoodie,5
U304,Leather Baseball Cap,3
U250,Lightweight Running Jacket,5
U401,Striped Casual Shirt,1
U646,White Canvas Sneakers,5
U206,Navy Blue Hoodie,4
U444,Floral Summer Dress,5
U470,Leather Baseball Cap,4
U951,Blue Denim Jeans,1
U914,Navy Blue Hoodie,2
U193,Red Cotton T-Shirt,3
U652,Red Cotton T-Shirt,5
U794,Floral Summer Dress,4
U888,Leather Baseball Cap,2
U10,Pink Silk Scarf,2
U931,Pink Silk Scarf,5
U648,Leather Baseball Cap,2
U511,Khaki Cargo Shorts,3
U864,Navy Blue Hoodie,3
U990,Striped Casual Shirt,5
U290,Leather Baseball Cap,4
U901,Pink Silk Scarf,3
U471,White Canvas Sneakers,4
U367,Grey Wool Sweater,4
U27,Blue Denim Jeans,2
U684,Red Cotton T-Shirt,5
U413,Khaki Cargo Shorts,5
U428,Leather Baseball Cap,1
U716,Lightweight Running Jacket,2
U842,Blue Denim Jeans,2
U690,Black Polo Shirt,3
U435,Khaki Cargo Shorts,1
U976,Navy Blue Hoodie,1
U118,Floral Summer Dress,5
U508,Pink Silk Scarf,2
U926,Navy Blue Hoodie,1
U183,Pink Silk Scarf,3
U763,Blue Denim Jeans,2
U230,Pink Silk Scarf,5
U983,Floral Summer Dress,1
U13,White Canvas Sneakers,4
U321,Lightweight Running Jacket,4
U740,Red Cotton T-Shirt,5
U718,Red Cotton T-Shirt,5
U295,White Canvas Sneakers,4
U124,Leather Baseball Cap,3
U680,Leather Baseball Cap,4
U168,Grey Wool Sweater,5
U445,Striped Casual Shirt,3
U199,Blue Denim Jeans,2
U720,Floral Summer Dress,1
U434,Pink Silk Scarf,3
U188,Blue Denim Jeans,5
U207,Black Polo Shirt,3
U673,Black Polo Shirt,5
U896,Pink Silk Scarf,3
U825,Red Cotton T-Shirt,3
U942,Lightweight Running Jacket,1
U559,Navy Blue Hoodie,4
U167,Black Polo Shirt,2
U744,Red Cotton T-Shirt,1
U638,Striped Casual Shirt,5
U672,Floral Summer Dress,5
U448,Pink Silk Scarf,4
U866,Black Polo Shirt,5
U263,Grey Wool Sweater,5
U652,Striped Casual Shirt,2
U622,White Canvas Sneakers,2
U612,Black Polo Shirt,5
U958,Blue Denim Jeans,5
U305,Navy Blue Hoodie,3
U224,Red Cotton T-Shirt,3
U998,Blue Denim Jeans,5
U858,Navy Blue Hoodie,4
U826,Striped Casual Shirt,3
U74,Black Polo Shirt,5
U991,Red Cotton T-Shirt,3
U184,Navy Blue Hoodie,1
U440,Leather Baseball Cap,1
U703,Floral Summer Dress,5
U109,Striped Casual Shirt,5
U258,Grey Wool Sweater,5
U539,Leather Baseball Cap,5
U749,Blue Denim Jeans,5
U760,Black Polo Shirt,3
U763,Pink Silk Scarf,5
U691,Pink Silk Scarf,4
U476,Navy Blue Hoodie,5
U584,Red Cotton T-Shirt,5
U898,Leather Baseball Cap,1
U782,Pink Silk Scarf,2
U106,Red Cotton T-Shirt,1
U113,Navy Blue Hoodie,4
U209,White Canvas Sneakers,3
U682,Black Polo Shirt,5
U81,White Canvas Sneakers,5
U265,Floral Summer Dress,4
U706,Leather Baseball Cap,1
U924,Red Cotton T-Shirt,1
U701,Pink Silk Scarf,3
U244,Red Cotton T-Shirt,4
U507,White Canvas Sneakers,1
U746,Black Polo Shirt,4
U802,Blue Denim Jeans,5
U769,White Canvas Sneakers,2
U996,Blue Denim Jeans,3
U546,Striped Casual Shirt,5
U540,White Canvas Sneakers,1
U522,Grey Wool Sweater,1
U614,Navy Blue Hoodie,1
U430,Khaki Cargo Shorts,2
U902,Leather Baseball Cap,3
U9,Striped Casual Shirt,4
U855,Blue Denim Jeans,2
U703,Grey Wool Sweater,1
U144,Floral Summer Dress,1
U538,Floral Summer Dress,5
U179,White Canvas Sneakers,3
U120,White Canvas Sneakers,4
U367,Black Polo Shirt,1
U439,Grey Wool Sweater,2
U975,Red Cotton T-Shirt,3
U277,Black Polo Shirt,1
U277,Grey Wool Sweater,5
U405,Red Cotton T-Shirt,3
U922,Khaki Cargo Shorts,5
U843,Navy Blue Hoodie,1
U995,Leather Baseball Cap,1
U735,Black Polo Shirt,5
U517,Pink Silk Scarf,1
U663,Lightweight Running Jacket,4
U895,Black Polo Shirt,3
U980,Navy Blue Hoodie,1
U950,Leather Baseball Cap,4
U532,White Canvas Sneakers,2
U665,Floral Summer Dress,2
U490,Striped Casual Shirt,5
U824,Pink Silk Scarf,2
U710,Blue Denim Jeans,3
U435,Leather Baseball Cap,3
U231,Khaki Cargo Shorts,2
U929,White Canvas Sneakers,2
U234,Black Polo Shirt,2
U200,Lightweight Running Jacket,1
U235,White Canvas Sneakers,2
U308,Blue Denim Jeans,1
U300,Black Polo Shirt,2
U660,Red Cotton T-Shirt,1
U246,Floral Summer Dress,5
U870,Khaki Cargo Shorts,5
U6,Black Polo Shirt,1
U811,Black Polo Shirt,3
U391,Leather Baseball Cap,3
U75,Khaki Cargo Shorts,1
U893,Lightweight Running Jacket,4
U553,Floral Summer Dress,5
U394,White Canvas Sneakers,3
U502,Floral Summer Dress,2
U610,Khaki Cargo Shorts,4
U368,White Canvas Sneakers,1
U722,Pink Silk Scarf,3
U856,Lightweight Running Jacket,1
U610,Blue Denim Jeans,3
U530,Pink Silk Scarf,5
U571,Leather Baseball Cap,1
U215,Striped Casual Shirt,1
U741,Lightweight Running Jacket,2
U59,White Canvas Sneakers,2
U570,Grey Wool Sweater,2
U357,Black Polo Shirt,3
U449,Leather Baseball Cap,3
U440,Red Cotton T-Shirt,5
U670,Blue Denim Jeans,2
U281,Grey Wool Sweater,4
U906,Blue Denim Jeans,5
U283,Pink Silk Scarf,5
U738,Blue Denim Jeans,5
U797,Striped Casual Shirt,5
U606,Blue Denim Jeans,3
U63,Navy Blue Hoodie,4
U768,White Canvas Sneakers,5
U24,Navy Blue Hoodie,5
U932,Blue Denim Jeans,1
U120,Red Cotton T-Shirt,3
U532,Red Cotton T-Shirt,5
U900,Blue Denim Jeans,1
U699,Floral Summer Dress,1
U68,Grey Wool Sweater,5
U4,Pink Silk Scarf,3
U168,Pink Silk Scarf,2
U402,Floral Summer Dress,3
U425,Black Polo Shirt,2
U399,Grey Wool Sweater,2
U804,White Canvas Sneakers,1
U8,Grey Wool Sweater,5
U472,Blue Denim Jeans,3
U562,Navy Blue Hoodie,2
U504,Lightweight Running Jacket,2
U561,Pink Silk Scarf,4
U2,Pink Silk Scarf,5
U197,Leather Baseball Cap,3
U325,Lightweight Running Jacket,3
U417,Black Polo Shirt,1
U478,Pink Silk Scarf,1
U645,Red Cotton T-Shirt,2
U172,Red Cotton T-Shirt,1
U642,Floral Summer Dress,1
U499,Black Polo Shirt,2
U161,Khaki Cargo Shorts,5
U482,Lightweight Running Jacket,2
U503,Blue Denim Jeans,3
U557,Striped Casual Shirt,5
U706,Grey Wool Sweater,4
U123,Leather Baseball Cap,3
U241,Khaki Cargo Shorts,4
U480,Navy Blue Hoodie,5
U665,Lightweight Running Jacket,4
U153,Black Polo Shirt,1
U834,Blue Denim Jeans,3
U682,Leather Baseball Cap,3
U924,Blue Denim Jeans,4
U781,Blue Denim Jeans,5
U463,Khaki Cargo Shorts,2
U271,Pink Silk Scarf,3
U945,Khaki Cargo Shorts,3
U137,Striped Casual Shirt,2
U228,Lightweight Running Jacket,1
U619,Khaki Cargo Shorts,2
U1000,Red Cotton T-Shirt,5
U142,Lightweight Running Jacket,3
U167,Khaki Cargo Shorts,5
U776,Red Cotton T-Shirt,1
U686,Floral Summer Dress,3
U273,Navy Blue Hoodie,3
U278,Striped Casual Shirt,3
U529,Khaki Cargo Shorts,4
U761,Grey Wool Sweater,2
U225,Black Polo Shirt,2
U954,Grey Wool Sweater,2
U539,Striped Casual Shirt,2
U702,Black Polo Shirt,1
U768,Grey Wool Sweater,3
U539,Grey Wool Sweater,3
U817,Leather Baseball Cap,3
U118,Grey Wool Sweater,3
U797,Khaki Cargo Shorts,5
U549,Blue Denim Jeans,3
U613,Floral Summer Dress,4
U402,Blue Denim Jeans,1
U222,Grey Wool Sweater,1
U932,Pink Silk Scarf,1
U950,Floral Summer Dress,2
U835,Floral Summer Dress,5
U165,Navy Blue Hoodie,1
U907,Black Polo Shirt,3
U860,Pink Silk Scarf,5
U885,Leather Baseball Cap,5
U675,Red Cotton T-Shirt,4
U581,Lightweight Running Jacket,1
U413,Blue Denim Jeans,5
U646,Black Polo Shirt,3
U200,Striped Casual Shirt,2
U697,Lightweight Running Jacket,1
U254,Black Polo Shirt,4
U300,Grey Wool Sweater,1
U170,Striped Casual Shirt,5
U22,Striped Casual Shirt,5
U228,Red Cotton T-Shirt,3
U918,Blue Denim Jeans,2
U149,Floral Summer Dress,2
U466,Lightweight Running Jacket,1
U839,White Canvas Sneakers,1
U953,White Canvas Sneakers,1
U857,Khaki Cargo Shorts,2
U542,Khaki Cargo Shorts,3
U202,Khaki Cargo Shorts,4
U645,Black Polo Shirt,1
U678,Striped Casual Shirt,2
U855,Black Polo Shirt,2
U207,Red Cotton T-Shirt,4
U382,Leather Baseball Cap,1
U457,Black Polo Shirt,1
U46,Striped Casual Shirt,5
U173,Grey Wool Sweater,5
U205,Lightweight Running Jacket,1
U169,Blue Denim Jeans,4
U639,Pink Silk Scarf,4
U423,Pink Silk Scarf,4
U177,Striped Casual Shirt,4
U920,Grey Wool Sweater,1
U47,Striped Casual Shirt,1
U174,Blue Denim Jeans,4
U220,Blue Denim Jeans,1
U162,White Canvas Sneakers,3
U397,Leather Baseball Cap,3
U798,Navy Blue Hoodie,3
U324,Grey Wool Sweater,5
U867,Grey Wool Sweater,1
U213,Pink Silk Scarf,4
U104,Black Polo Shirt,5
U726,Red Cotton T-Shirt,1
U291,Navy Blue Hoodie,3
U232,Floral Summer Dress,1
U814,Khaki Cargo Shorts,3
U264,Striped Casual Shirt,3
U276,Blue Denim Jeans,5
U595,Red Cotton T-Shirt,1
U393,Lightweight Running Jacket,1
U369,Striped Casual Shirt,4
U994,Striped Casual Shirt,1
U530,Black Polo Shirt,2
U533,White Canvas Sneakers,4
U218,White Canvas Sneakers,3
U96,Pink Silk Scarf,5
U394,Lightweight Running Jacket,1
U214,Black Polo Shirt,5
U813,Floral Summer Dress,2
U827,White Canvas Sneakers,5
U333,Striped Casual Shirt,3
U440,Navy Blue Hoodie,1
U45,Blue Denim Jeans,3
U105,Khaki Cargo Shorts,3
U741,Floral Summer Dress,4
U514,Blue Denim Jeans,3
U578,Black Polo Shirt,1
U873,Striped Casual Shirt,1
U671,Floral Summer Dress,1
U342,Pink Silk Scarf,5
U786,Black Polo Shirt,1
U353,Black Polo Shirt,3
U5,Leather Baseball Cap,1
U341,Khaki Cargo Shorts,4
U655,Black Polo Shirt,5
U904,Khaki Cargo Shorts,4
U537,Pink Silk Scarf,5
U636,Pink Silk Scarf,4
U22,Pink Silk Scarf,2
U742,Floral Summer Dress,3
U982,Striped Casual Shirt,4
U3,Striped Casual Shirt,3
U858,Floral Summer Dress,3
U255,Red Cotton T-Shirt,3
U395,Red Cotton T-Shirt,2
U509,Leather Baseball Cap,2
U668,Pink Silk Scarf,3
U391,Grey Wool Sweater,2
U63,Pink Silk Scarf,3
U729,Pink Silk Scarf,3
U859,Leather Baseball Cap,2
U157,Pink Silk Scarf,3
U958,Pink Silk Scarf,4
U358,Striped Casual Shirt,5
U599,Lightweight Running Jacket,4
U908,Blue Denim Jeans,5
U841,Navy Blue Hoodie,4
U604,Navy Blue Hoodie,1
